device_id,BREAKPOINT_f_call_duration_incoming_calls_seconds_af_wkdy_week,BREAKPOINT_f_call_duration_outgoing_calls_seconds_af_wkdy_week,BREAKPOINT_f_call_number_incoming_calls_af_wkdy_week,BREAKPOINT_f_call_number_missed_calls_af_wkdy_week,BREAKPOINT_f_call_number_of_correspondents_phone_af_wkdy_week,BREAKPOINT_f_call_number_outgoing_calls_af_wkdy_week,BREAKPOINT_f_call_number_rows_calls_af_wkdy_week,SLOPE_AFTER_BPT_f_call_duration_incoming_calls_seconds_af_wkdy_week,SLOPE_AFTER_BPT_f_call_duration_outgoing_calls_seconds_af_wkdy_week,SLOPE_AFTER_BPT_f_call_number_incoming_calls_af_wkdy_week,SLOPE_AFTER_BPT_f_call_number_missed_calls_af_wkdy_week,SLOPE_AFTER_BPT_f_call_number_of_correspondents_phone_af_wkdy_week,SLOPE_AFTER_BPT_f_call_number_outgoing_calls_af_wkdy_week,SLOPE_AFTER_BPT_f_call_number_rows_calls_af_wkdy_week,SLOPE_ALL_duration_incoming_calls_seconds_f_call_af_wkdy_week,SLOPE_ALL_duration_outgoing_calls_seconds_f_call_af_wkdy_week,SLOPE_ALL_number_incoming_calls_f_call_af_wkdy_week,SLOPE_ALL_number_missed_calls_f_call_af_wkdy_week,SLOPE_ALL_number_of_correspondents_phone_f_call_af_wkdy_week,SLOPE_ALL_number_outgoing_calls_f_call_af_wkdy_week,SLOPE_ALL_number_rows_calls_f_call_af_wkdy_week,SLOPE_BEFORE_BPT_f_call_duration_incoming_calls_seconds_af_wkdy_week,SLOPE_BEFORE_BPT_f_call_duration_outgoing_calls_seconds_af_wkdy_week,SLOPE_BEFORE_BPT_f_call_number_incoming_calls_af_wkdy_week,SLOPE_BEFORE_BPT_f_call_number_missed_calls_af_wkdy_week,SLOPE_BEFORE_BPT_f_call_number_of_correspondents_phone_af_wkdy_week,SLOPE_BEFORE_BPT_f_call_number_outgoing_calls_af_wkdy_week,SLOPE_BEFORE_BPT_f_call_number_rows_calls_af_wkdy_week,SLOPE_FIRST_f_call_duration_incoming_calls_seconds_af_wkdy_week,SLOPE_FIRST_f_call_duration_outgoing_calls_seconds_af_wkdy_week,SLOPE_FIRST_f_call_number_incoming_calls_af_wkdy_week,SLOPE_FIRST_f_call_number_missed_calls_af_wkdy_week,SLOPE_FIRST_f_call_number_of_correspondents_phone_af_wkdy_week,SLOPE_FIRST_f_call_number_outgoing_calls_af_wkdy_week,SLOPE_FIRST_f_call_number_rows_calls_af_wkdy_week,SLOPE_SECOND_f_call_duration_incoming_calls_seconds_af_wkdy_week,SLOPE_SECOND_f_call_duration_outgoing_calls_seconds_af_wkdy_week,SLOPE_SECOND_f_call_number_incoming_calls_af_wkdy_week,SLOPE_SECOND_f_call_number_missed_calls_af_wkdy_week,SLOPE_SECOND_f_call_number_of_correspondents_phone_af_wkdy_week,SLOPE_SECOND_f_call_number_outgoing_calls_af_wkdy_week,SLOPE_SECOND_f_call_number_rows_calls_af_wkdy_week
9a035626-2e6c-4aa5-a6cb-e47403a39d00,,2017-03-08,2017-04-19,2017-04-19,2017-04-19,2017-03-15,2017-04-19,,1.39796,-1.42857,-0.571429,-2.0,0.132653,-5.28571,0.0,0.251531,0.0637755,0.00510204,0.0688775,0.027551,0.170918,,-0.709184,0.0572998,0.0180534,0.0753532,-0.0544218,0.17033,0.0,-1.39592,0.0367347,-0.0612245,-0.0244898,-0.0489796,-0.118367,0.0,0.966667,0.104762,0.0166667,0.121429,0.1,0.342857
9bb46002-6fdb-4287-bfd3-bc3e2e57785f,2017-01-25,2017-04-12,2017-02-15,2017-03-29,2017-01-25,2017-01-25,2017-01-25,-1.07347,26.5,0.00655977,-0.0979592,-0.0234694,-0.0122449,-0.0142857,-0.494707,1.3173,-0.00296384,0.0031332,-0.0110086,0.00254044,0.0027098,,-2.42788,0.0,-0.00728863,,,,-2.39011,-3.25275,-0.0384615,-0.010989,-0.043956,-0.00549451,-0.0549451,-0.591362,11.3953,-0.00664452,-0.0282392,0.0315615,0.013289,-0.0215947
9d37754d-fb9f-46cf-a2a8-1232f3ad1071,,2017-04-12,2017-04-12,2017-03-15,2017-04-05,2017-04-12,2017-04-12,,6.57143,0.428571,0.034749,0.285714,0.428571,1.57143,0.0,0.0850672,0.00457939,0.00547536,0.0100548,0.0120458,0.0246391,,-0.0839511,-0.0143258,-0.0102041,-0.0182437,-0.00781407,-0.0329593,0.0,-0.604082,-0.0244898,-0.00816326,-0.0326531,-0.0326531,-0.110204,0.0,0.405577,0.0494129,0.0249511,0.074364,0.0513699,0.167319
9e7d28be-3a29-406b-b3e3-d2fd2414605c,,2017-03-15,2017-03-15,2017-02-15,2017-03-15,2017-03-15,2017-03-29,,1.49592,0.0306122,0.0466667,0.118367,0.0836735,0.371429,0.0,0.369489,0.00142211,0.0120879,0.0164189,0.0233355,0.0594053,,-0.313283,-0.018797,0.0,-0.0451128,0.0213033,-0.102857,0.0,-1.11429,0.0142857,-0.128571,-0.114286,-0.0428571,-0.257143,0.0,1.00414,0.0315735,0.0383023,0.0745342,0.0383023,0.195135
a2952ecb-5ee6-454a-81a6-16e908ee2e18,,2017-04-19,2017-04-19,2017-04-19,2017-04-19,2017-04-19,2017-04-19,,-3.0,-0.571429,-0.285714,-0.857143,-0.571429,-2.42857,0.0,0.207609,0.0182502,0.00938289,0.0276331,0.016549,0.0688251,,0.218774,0.00995316,0.013466,0.0234192,0.0107338,0.0579625,0.0,0.323529,0.0,0.012605,0.012605,0.0252101,0.0504202,0.0,0.0424628,0.0345769,-0.0100091,0.0245678,0.00212314,0.0518653
a36f9b21-57f2-46ef-bb33-a65e0c2b642c,,2017-02-22,2017-04-19,2017-02-22,2017-03-08,2017-02-22,2017-03-08,,-0.976641,-0.285714,-0.0667954,-0.100783,-0.0525097,-0.273973,0.0,0.0691829,0.00788828,0.013663,0.0215512,0.0139272,0.0576335,,1.15714,0.00896472,0.128571,0.107143,0.0714286,0.25,0.0,2.53469,0.0,0.2,0.2,0.17551,0.506122,0.0,-0.55,0.00238095,-0.0452381,-0.0428571,-0.0190476,-0.104762
a3aa60d3-8acb-4e7b-b324-ac85c6c074d2,2017-03-01,2017-04-19,2017-03-01,2017-03-22,2017-04-19,2017-04-19,2017-04-19,-43.0928,-229.0,-0.0215347,0.0498339,-0.571429,-1.28571,-1.28571,-25.8452,14.9875,-0.014881,0.00297619,0.0636905,0.1,0.0880952,,37.2506,,-0.0428571,0.0567916,0.108899,0.0913349,,,,,,,,-43.0928,11.0006,-0.0215347,0.0145587,0.0536852,0.0964513,0.0894753
a5ea9d2e-766c-4a6b-87b2-8bc4fe445a63,,2017-03-08,2017-02-15,2017-02-15,2017-04-19,2017-03-29,2017-04-19,,0.248299,-0.0195519,0.0234052,0.428571,0.0571429,1.14286,0.0,0.0970551,0.00793854,0.00395098,0.0118895,0.00417048,0.0302177,,-0.0938776,-0.0571429,-0.0571429,-0.00313972,-0.00238095,-0.00392465,0.0,-0.0938776,0.0612245,-0.0653061,-0.00408163,0.00408163,0.00816326,0.0,0.248299,0.0272109,0.00680272,0.0340136,0.0221088,0.0884354
a8ba94f4-d3e6-452c-adf8-4d1e0984a6d1,,2017-03-01,2017-04-12,2017-03-01,2017-03-01,2017-03-01,2017-03-01,,-0.566667,-0.214286,-0.0333333,-0.047619,-0.05,-0.133333,0.0,-0.131251,-0.0090671,-0.000926859,-0.00999396,-0.00709248,-0.019464,,0.250831,-0.00931677,0.00166113,0.0365449,0.0348837,0.0863787,0.0,0.250831,0.0348837,0.00166113,0.0365449,0.0348837,0.0863787,0.0,-0.566667,-0.0142857,-0.0333333,-0.047619,-0.05,-0.133333
a9836b94-4e9e-498f-aa65-0cd76d330641,,2017-03-08,2017-03-15,2017-03-08,2017-02-01,2017-03-08,2017-03-08,,-1.68189,0.0275387,-0.130339,-0.0559611,-0.095729,-0.284978,0.0,0.00555637,-0.0264659,-0.00745723,-0.0339231,-0.0119901,-0.0734025,,-0.0153061,-0.0459184,-0.0204082,-0.142857,-0.00510204,-0.0663265,0.0,0.163265,-0.0244898,0.00816326,-0.0163265,-0.0163265,-0.044898,0.0,-0.857143,-0.00246305,-0.0615764,-0.0640394,-0.0640394,-0.184729
ad5083ca-82c9-435b-9776-03837a5aed8c,,2017-02-22,2017-02-08,2017-03-01,2017-03-01,2017-03-01,2017-03-01,,-0.775595,-0.0250227,-0.0579151,-0.0984556,-0.0933076,-0.290219,0.0,-0.173477,-0.000146333,-0.00556064,-0.00570697,-0.0142674,-0.0264862,,0.442857,0.0714286,0.0408163,0.0857143,0.077551,0.2,0.0,1.09796,0.044898,0.0408163,0.0857143,0.077551,0.2,0.0,-0.593951,-0.0405405,-0.0579151,-0.0984556,-0.0933076,-0.290219
b24dc8d4-e952-4d4a-bbd8-0841ea7d87ee,,2017-03-29,2017-03-29,2017-02-22,2017-03-29,2017-03-29,2017-03-29,,-3.1,-0.1,0.0110039,-0.242857,-0.228571,-0.628571,0.0,-0.0022946,-0.0015544,-0.0102147,-0.0117691,-0.00310881,-0.0326425,,-0.295238,0.00952381,-0.0714286,-0.0285714,-0.0238095,-0.0833333,0.0,-0.253061,0.0244898,-0.0857143,-0.0612245,-0.0653061,-0.17551,0.0,-0.022748,-0.0145587,-0.00121322,-0.0157719,-0.0136488,-0.0451926
b8484a00-842a-4aa3-a008-07dc9580bb3a,,2017-03-15,2017-03-15,2017-03-08,2017-03-15,2017-03-15,2017-03-08,,-1.77462,-0.113576,-0.0699609,-0.191659,-0.16504,-0.575832,0.0,0.212879,0.00764469,-0.00384579,0.00426789,0.00487759,0.0186193,,1.23009,0.106557,0.0591837,0.17623,0.159836,0.244898,0.0,0.0579151,0.0482625,0.0521236,0.100386,0.0521236,0.185328,0.0,-1.03571,-0.0809524,-0.0595238,-0.145238,-0.130952,-0.397619
b9c40632-ca4b-4b45-8f61-99e146c671b6,,2017-04-12,2017-03-15,2017-03-01,2017-03-22,2017-04-19,2017-03-22,,3.64286,0.0612245,-0.0119048,0.0979592,0.428571,0.297959,0.0,0.220408,0.0112245,0.0147959,0.0260204,0.0316327,0.0755102,,0.137862,-0.00510204,0.0204082,0.0142857,0.0243328,0.0761905,0.0,1.50612,0.044898,0.0204082,0.0653061,0.118367,0.236735,0.0,0.442857,0.05,-0.0119048,0.0380952,0.0380952,0.097619
bb3effb0-4439-4ace-b82e-0c779734431a,,2017-03-01,2017-03-08,2017-01-25,2017-01-25,2017-04-12,2017-01-25,,-0.142857,-0.0442177,0.0021978,-0.00251177,-0.214286,-0.00722135,0.0,-0.0219388,-0.00663265,-0.00816326,-0.0147959,-0.0112245,-0.0290816,,0.077551,0.00510204,,,-0.00699301,,0.0,0.077551,0.0163265,-0.077551,-0.0612245,-0.0244898,-0.106122,0.0,-0.142857,-0.0285714,-0.0047619,-0.0333333,-0.0309524,-0.097619
bedd078a-f665-46f2-bdc5-ab3535a4708e,2017-02-15,2017-02-15,2017-02-15,2017-01-25,2017-02-15,2017-02-15,2017-02-15,-76.2082,-25.9551,-0.0653061,-0.0807241,-0.310204,-0.236735,-0.346939,0.977555,1.11465,0.0133455,-0.0585381,0.0115256,0.00636943,-0.0388232,0.0,1.88571,0.0,,0.0,0.0142857,0.0142857,59.4,22.7143,0.0571429,-0.0285714,0.242857,0.185714,0.214286,-2.28571,5.0,-0.0714286,0.0714286,-0.0714286,-0.0714286,-0.0714286
c180cf15-e68a-4136-9b03-c33220dc5738,,2017-03-08,2017-03-08,2017-02-22,2017-03-08,2017-03-08,2017-03-08,,-0.638554,-0.0688468,-0.0414649,-0.0929432,-0.0688468,-0.242685,0.0,-0.0210647,-0.00459594,-0.00651092,-0.0111069,-0.00574493,-0.0256607,,0.114286,-0.0571429,0.0,0.0285714,0.0285714,0.0571429,0.0,0.114286,-0.0571429,0.0857143,0.0285714,0.0285714,0.0571429,0.0,-0.638554,-0.0688468,-0.0240964,-0.0929432,-0.0688468,-0.242685
c24ab734-cf32-40d2-a0d5-25c363984387,,2017-04-19,2017-03-01,2017-03-15,2017-04-19,2017-03-15,2017-04-19,,-1.85714,0.0169861,-0.0106477,-0.285714,-0.00354925,-0.714286,0.0,0.0664056,0.00204325,0.0069811,0.00902435,0.0134514,0.028946,,0.0464286,,0.0357143,0.000892857,0.0357143,0.00892857,,,,,,,,0.0,0.0679443,0.0169861,-0.00609756,0.0108885,0.0021777,0.0213415
c7650b38-6fb9-4305-bf13-d4f8a40b4dbe,,2017-04-12,2017-02-01,2017-04-12,2017-02-01,2017-02-01,2017-02-01,,1.85714,-0.0527211,-0.285714,-0.0510204,-0.0204082,-0.132653,0.0,0.0269268,-0.0190261,0.0075782,-0.0114479,0.00499839,-0.0263625,,-0.0228035,0.285714,0.00620389,0.285714,0.0,0.571429,0.0,1.07143,0.357143,0.0714286,0.428571,0.214286,1.07143,0.0,0.133984,-0.00354925,0.0177462,0.014197,0.00443656,0.0195209
cb952516-48ff-4504-a9e6-080161ee7f8d,2017-04-19,2017-04-19,2017-04-19,2017-04-05,2017-04-12,2017-04-12,2017-04-12,21.0,21.5714,0.285714,-0.142857,0.357143,0.357143,0.642857,-0.0952739,1.0377,0.0129968,0.0259936,0.0424275,0.0404941,0.0794844,-1.55622,0.495853,-0.00253456,0.0181499,0.0519155,0.000358038,0.0673111,5.78571,-1.71429,0.142857,0.0,0.0714286,0.0,0.142857,-1.12381,1.02619,0.0214286,0.0238095,0.0428571,0.0452381,0.0904762
ccb6e01b-3dc3-4f63-b1dc-f028fce9463f,,2017-03-01,2017-04-12,2017-03-08,2017-03-08,2017-03-08,2017-03-08,,1.36905,0.642857,0.17517,0.27381,0.210884,0.744898,0.0,0.689796,0.0321429,0.0714286,0.103571,0.0729592,0.280102,,0.404082,0.0044955,0.0255102,0.0102041,-0.0408163,-0.0561224,0.0,0.404082,-0.0408163,0.102041,0.0612245,-0.0204082,0.0693878,0.0,1.36905,0.0761905,0.171429,0.247619,0.192857,0.690476
cd031b30-d6b4-479f-877f-7a8467135ea4,,2017-01-25,2017-02-15,,2017-02-15,2017-01-25,2017-04-12,,0.0151998,-0.00778308,,-0.00778308,0.00379994,-0.0714286,0.0,-0.0365714,-0.00164286,0.0,-0.00164286,-0.000714286,-0.004,,,0.0,,0.0,,-0.00857143,0.0,-0.259136,0.0116279,0.0,0.0116279,-0.0215947,0.00166113,0.0,0.00985222,0.0,0.0,0.0,0.00246305,0.00246305
cd20f78a-3ab7-4bb5-b400-e4af17ddef1f,,2017-03-01,2017-04-19,2017-03-01,2017-04-19,2017-03-01,2017-04-19,,-0.250322,-0.285714,-0.002574,-0.428571,-0.001287,-1.14286,0.0,-0.392437,0.00693277,-0.0138655,-0.00693277,-0.0109244,-0.0247899,,,0.00510204,,-0.0204082,,-0.0714286,,,,,,,,0.0,-0.250322,0.001287,-0.002574,-0.001287,-0.001287,-0.003861
d0a1ab1f-7d61-4071-a0e5-21d31dcbf7d4,,2017-03-01,2017-02-08,2017-04-19,2017-02-22,2017-03-01,2017-02-22,,0.52381,-0.003996,0.428571,0.0277056,0.0261905,0.0883117,0.0,0.0393068,-0.0307692,0.00397295,-0.0267963,-0.0112426,-0.0609467,,-0.762548,-0.214286,-0.011988,-0.155102,-0.0810811,-0.265306,0.0,-0.762548,-0.160232,-0.00579151,-0.166023,-0.0810811,-0.374517,0.0,0.52381,-0.00714286,0.0333333,0.0261905,0.0261905,0.0785714
d1ac58f8-4334-4249-ad23-1746fed138b1,,2017-04-19,2017-03-15,2017-03-08,2017-03-15,2017-03-08,2017-03-08,,5.42857,-0.0255102,-0.0391156,-0.0408163,-0.0493197,-0.170068,0.0,0.146429,0.00765306,0.0102041,0.0178571,0.00816326,0.0357143,,0.0416013,0.0255102,-0.00510204,0.0612245,0.0153061,0.0612245,0.0,0.502041,0.00408163,0.0122449,0.0163265,0.0285714,0.0734694,0.0,0.197619,-0.0190476,-0.00952381,-0.0285714,-0.0238095,-0.0904762
d1ff441d-a66a-45ab-b1b2-372042b29762,,2017-04-19,2017-03-08,2017-03-08,2017-03-08,2017-03-08,2017-03-08,,-3.71429,-0.0459184,-0.0833333,-0.129252,-0.108844,-0.319728,0.0,0.112755,0.019898,-0.0127551,0.00714286,-0.00561224,0.00357143,,0.143642,0.0,-0.0102041,-0.0102041,0.0,-0.0102041,0.0,0.0122449,0.0285714,-0.0571429,-0.0285714,-0.0285714,-0.0285714,0.0,-0.130952,-0.0047619,-0.0714286,-0.0761905,-0.0785714,-0.192857
d26777b1-b3b5-4e7c-adf8-5a8264e2ddc6,,2017-04-12,2017-04-12,2017-02-08,2017-04-12,2017-04-12,2017-04-12,,4.5,0.571429,-0.0102569,0.785714,0.5,2.0,0.0,0.324454,0.0407091,0.0199325,0.0606416,0.020167,0.138449,,-0.100348,-0.0202091,0.142857,-0.0174216,-0.0271777,-0.0682927,0.0,2.44209,0.0849421,0.23166,0.316602,0.291506,0.870656,0.0,0.783333,0.114286,0.0404762,0.154762,0.0833333,0.402381
d5aac654-91bb-4ae4-b8cf-5704421fd07e,,2017-04-12,2017-01-25,2017-03-08,2017-01-25,2017-03-08,2017-01-25,,-1.57143,-0.00125589,-0.0289116,0.00973312,-0.0493197,0.0163265,0.0,-0.0295918,-0.0107143,0.00816326,-0.00255102,-0.0107143,-0.00765306,,0.0524476,,0.0255102,,-0.0204082,,0.0,-0.506122,-0.044898,-0.0326531,-0.077551,-0.0408163,-0.142857,0.0,-0.340476,0.00238095,-0.0380952,-0.0357143,-0.0380952,-0.104762
d87719f9-6868-47bb-91d5-02acf9190f94,,2017-03-08,2017-02-08,2017-03-08,2017-03-01,2017-03-01,2017-03-01,,-1.10665,-0.0269151,-0.0988258,-0.114286,-0.0964286,-0.307143,0.0,-0.241714,-0.012987,-0.00678426,-0.0197713,-0.0127932,-0.0492343,,0.239796,-0.0714286,0.0612245,0.0530612,0.0326531,0.130612,0.0,0.106122,0.0285714,0.0244898,0.0530612,0.0326531,0.130612,0.0,-0.985714,-0.0142857,-0.1,-0.114286,-0.0964286,-0.307143
dba4459b-ef47-43cc-b721-364c0406f355,,2017-04-12,2017-04-12,2017-03-22,2017-04-12,2017-04-12,2017-04-12,,3.28571,0.571429,-0.114286,0.714286,0.714286,2.0,0.0,-0.285116,0.0347167,-0.00578611,0.0289306,0.0163607,0.0726257,,-0.572368,0.0150376,-0.0306122,0.0150376,-0.00798872,0.0225564,,,,,,,,0.0,-0.0782313,0.0289116,-0.0085034,0.0204082,0.0187075,0.0442177
dec05b58-d6d4-4478-b730-3fd040c4e52d,2017-04-05,2017-04-05,2017-04-05,2017-01-25,2017-02-22,2017-04-19,2017-03-15,-2.70408,17.8776,-0.102041,-0.001396,0.0428571,0.285714,0.047619,0.153138,1.13917,0.00575418,-0.00460334,0.0188737,0.0164186,0.0175694,0.288462,-2.8022,0.00824176,,0.0,0.00303951,0.0,0.0,-3.50605,0.0,-0.0145278,-0.0266344,0.0145278,0.0,-0.402458,6.59985,-0.0107527,0.0015361,0.0407066,0.0499232,0.0407066
dfa65587-95f0-4384-9d81-64a15e78bf16,,2017-04-19,2017-02-15,2017-04-19,2017-04-19,2017-02-22,2017-04-19,,-13.2857,0.0792208,-1.42857,-2.57143,0.0978355,-6.28571,0.0,0.581633,0.0270408,0.0673469,0.0943878,0.0571429,0.235714,,0.533752,-0.114286,0.0745683,0.0706436,-0.0285714,0.185243,0.0,0.0204082,-0.110204,0.0612245,-0.0489796,-0.0489796,-0.122449,0.0,0.861905,0.0833333,0.0785714,0.161905,0.0880952,0.407143
