device_id,f_slp_avg_length_bout_asleep_ev_wkend_half_sem_2017-01-18,f_slp_avg_length_bout_asleep_ev_wkend_half_sem_2017-03-01,f_slp_avg_length_bout_awake_ev_wkend_half_sem_2017-01-18,f_slp_avg_length_bout_awake_ev_wkend_half_sem_2017-03-01,f_slp_avg_length_bout_restless_ev_wkend_half_sem_2017-01-18,f_slp_avg_length_bout_restless_ev_wkend_half_sem_2017-03-01,f_slp_avg_length_bout_totalsleep_ev_wkend_half_sem_2017-01-18,f_slp_avg_length_bout_totalsleep_ev_wkend_half_sem_2017-03-01,f_slp_end_time_max_bout_asleep_ev_wkend_half_sem_2017-01-18,f_slp_end_time_max_bout_asleep_ev_wkend_half_sem_2017-03-01,f_slp_end_time_max_bout_awake_ev_wkend_half_sem_2017-01-18,f_slp_end_time_max_bout_awake_ev_wkend_half_sem_2017-03-01,f_slp_end_time_max_bout_restless_ev_wkend_half_sem_2017-01-18,f_slp_end_time_max_bout_restless_ev_wkend_half_sem_2017-03-01,f_slp_end_time_max_bout_totalsleep_ev_wkend_half_sem_2017-01-18,f_slp_end_time_max_bout_totalsleep_ev_wkend_half_sem_2017-03-01,f_slp_end_time_min_bout_asleep_ev_wkend_half_sem_2017-01-18,f_slp_end_time_min_bout_asleep_ev_wkend_half_sem_2017-03-01,f_slp_end_time_min_bout_awake_ev_wkend_half_sem_2017-01-18,f_slp_end_time_min_bout_awake_ev_wkend_half_sem_2017-03-01,f_slp_end_time_min_bout_restless_ev_wkend_half_sem_2017-01-18,f_slp_end_time_min_bout_restless_ev_wkend_half_sem_2017-03-01,f_slp_end_time_min_bout_totalsleep_ev_wkend_half_sem_2017-01-18,f_slp_end_time_min_bout_totalsleep_ev_wkend_half_sem_2017-03-01,f_slp_max_length_bout_asleep_ev_wkend_half_sem_2017-01-18,f_slp_max_length_bout_asleep_ev_wkend_half_sem_2017-03-01,f_slp_max_length_bout_awake_ev_wkend_half_sem_2017-01-18,f_slp_max_length_bout_awake_ev_wkend_half_sem_2017-03-01,f_slp_max_length_bout_restless_ev_wkend_half_sem_2017-01-18,f_slp_max_length_bout_restless_ev_wkend_half_sem_2017-03-01,f_slp_max_length_bout_totalsleep_ev_wkend_half_sem_2017-01-18,f_slp_max_length_bout_totalsleep_ev_wkend_half_sem_2017-03-01,f_slp_min_length_bout_asleep_ev_wkend_half_sem_2017-01-18,f_slp_min_length_bout_asleep_ev_wkend_half_sem_2017-03-01,f_slp_min_length_bout_awake_ev_wkend_half_sem_2017-01-18,f_slp_min_length_bout_awake_ev_wkend_half_sem_2017-03-01,f_slp_min_length_bout_restless_ev_wkend_half_sem_2017-01-18,f_slp_min_length_bout_restless_ev_wkend_half_sem_2017-03-01,f_slp_min_length_bout_totalsleep_ev_wkend_half_sem_2017-01-18,f_slp_min_length_bout_totalsleep_ev_wkend_half_sem_2017-03-01,f_slp_num_0_ev_wkend_half_sem_2017-01-18,f_slp_num_0_ev_wkend_half_sem_2017-03-01,f_slp_num_asleep_bouts_ev_wkend_half_sem_2017-01-18,f_slp_num_asleep_bouts_ev_wkend_half_sem_2017-03-01,f_slp_num_asleep_ev_wkend_half_sem_2017-01-18,f_slp_num_asleep_ev_wkend_half_sem_2017-03-01,f_slp_num_awake_bouts_ev_wkend_half_sem_2017-01-18,f_slp_num_awake_bouts_ev_wkend_half_sem_2017-03-01,f_slp_num_awake_ev_wkend_half_sem_2017-01-18,f_slp_num_awake_ev_wkend_half_sem_2017-03-01,f_slp_num_restless_bouts_ev_wkend_half_sem_2017-01-18,f_slp_num_restless_bouts_ev_wkend_half_sem_2017-03-01,f_slp_num_restless_ev_wkend_half_sem_2017-01-18,f_slp_num_restless_ev_wkend_half_sem_2017-03-01,f_slp_num_samples_sleep_ev_wkend_half_sem_2017-01-18,f_slp_num_samples_sleep_ev_wkend_half_sem_2017-03-01,f_slp_num_totalsleep_bouts_ev_wkend_half_sem_2017-01-18,f_slp_num_totalsleep_bouts_ev_wkend_half_sem_2017-03-01,f_slp_sleep_eff_general_strong_ev_wkend_half_sem_2017-01-18,f_slp_sleep_eff_general_strong_ev_wkend_half_sem_2017-03-01,f_slp_sleep_eff_general_weak_ev_wkend_half_sem_2017-01-18,f_slp_sleep_eff_general_weak_ev_wkend_half_sem_2017-03-01,f_slp_sleep_eff_max_bout_strong_ev_wkend_half_sem_2017-01-18,f_slp_sleep_eff_max_bout_strong_ev_wkend_half_sem_2017-03-01,f_slp_sleep_eff_max_bout_weak_ev_wkend_half_sem_2017-01-18,f_slp_sleep_eff_max_bout_weak_ev_wkend_half_sem_2017-03-01,f_slp_start_time_max_bout_asleep_ev_wkend_half_sem_2017-01-18,f_slp_start_time_max_bout_asleep_ev_wkend_half_sem_2017-03-01,f_slp_start_time_max_bout_awake_ev_wkend_half_sem_2017-01-18,f_slp_start_time_max_bout_awake_ev_wkend_half_sem_2017-03-01,f_slp_start_time_max_bout_restless_ev_wkend_half_sem_2017-01-18,f_slp_start_time_max_bout_restless_ev_wkend_half_sem_2017-03-01,f_slp_start_time_max_bout_totalsleep_ev_wkend_half_sem_2017-01-18,f_slp_start_time_max_bout_totalsleep_ev_wkend_half_sem_2017-03-01,f_slp_start_time_min_bout_asleep_ev_wkend_half_sem_2017-01-18,f_slp_start_time_min_bout_asleep_ev_wkend_half_sem_2017-03-01,f_slp_start_time_min_bout_awake_ev_wkend_half_sem_2017-01-18,f_slp_start_time_min_bout_awake_ev_wkend_half_sem_2017-03-01,f_slp_start_time_min_bout_restless_ev_wkend_half_sem_2017-01-18,f_slp_start_time_min_bout_restless_ev_wkend_half_sem_2017-03-01,f_slp_start_time_min_bout_totalsleep_ev_wkend_half_sem_2017-01-18,f_slp_start_time_min_bout_totalsleep_ev_wkend_half_sem_2017-03-01,f_slp_sum_length_bout_asleep_ev_wkend_half_sem_2017-01-18,f_slp_sum_length_bout_asleep_ev_wkend_half_sem_2017-03-01,f_slp_sum_length_bout_awake_ev_wkend_half_sem_2017-01-18,f_slp_sum_length_bout_awake_ev_wkend_half_sem_2017-03-01,f_slp_sum_length_bout_restless_ev_wkend_half_sem_2017-01-18,f_slp_sum_length_bout_restless_ev_wkend_half_sem_2017-03-01,f_slp_sum_length_bout_totalsleep_ev_wkend_half_sem_2017-01-18,f_slp_sum_length_bout_totalsleep_ev_wkend_half_sem_2017-03-01
a5ea9d2e-766c-4a6b-87b2-8bc4fe445a63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,243.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a8ba94f4-d3e6-452c-adf8-4d1e0984a6d1,19.0,21.0,1.0,2.0,7.0,4.0,279.0,162.0,0 days 23:32:00.000000000,0 days 23:28:00.000000000,0 days 23:28:00.000000000,0 days 22:39:00.000000000,0 days 23:55:00.000000000,0 days 23:21:00.000000000,0 days 23:59:00.000000000,0 days 23:00:00.000000000,0 days 23:23:00.000000000,0 days 21:49:00.000000000,0 days 23:28:00.000000000,0 days 23:33:00.000000000,0 days 23:42:00.000000000,0 days 23:32:00.000000000,0 days 23:59:00.000000000,0 days 00:00:00.000000000,65.0,40.0,1.0,4.0,24.0,12.0,279.0,188.0,1.0,2.0,1.0,1.0,1.0,1.0,279.0,137.0,0.0,60.0,10.0,12.0,193.0,252.0,1.0,2.0,1.0,5.0,12.0,15.0,85.0,68.0,279.0,385.0,1.0,2.0,0.691756,0.775385,0.996416,0.984615,1.0,1.0,1.0,1.0,0 days 22:27:00.000000000,0 days 23:21:00.000000000,0 days 23:27:00.000000000,0 days 22:35:00.000000000,0 days 23:53:00.000000000,0 days 23:09:00.000000000,0 days 00:00:00.000000000,0 days 23:40:00.000000000,0 days 00:00:00.000000000,0 days 21:47:00.000000000,0 days 23:27:00.000000000,0 days 23:32:00.000000000,0 days 23:41:00.000000000,0 days 23:31:00.000000000,0 days 00:00:00.000000000,0 days 23:09:00.000000000,193.0,252.0,1.0,5.0,85.0,68.0,279.0,325.0
a9836b94-4e9e-498f-aa65-0cd76d330641,3.0,11.0,4.0,0.0,1.0,1.0,16.0,290.0,0 days 23:54:00.000000000,0 days 23:00:00.000000000,0 days 23:48:00.000000000,,0 days 23:49:00.000000000,0 days 21:39:00.000000000,0 days 23:59:00.000000000,0 days 23:00:00.000000000,0 days 23:56:00.000000000,0 days 18:06:00.000000000,0 days 23:48:00.000000000,,0 days 23:49:00.000000000,0 days 18:05:00.000000000,0 days 23:59:00.000000000,0 days 23:00:00.000000000,5.0,56.0,4.0,0.0,1.0,3.0,16.0,290.0,1.0,1.0,4.0,0.0,1.0,1.0,16.0,290.0,0.0,121.0,3.0,23.0,9.0,262.0,1.0,0.0,4.0,0.0,3.0,22.0,3.0,28.0,16.0,411.0,1.0,1.0,0.5625,0.903448,0.75,1.0,1.0,1.0,1.0,1.0,0 days 23:49:00.000000000,0 days 21:54:00.000000000,0 days 23:44:00.000000000,,0 days 23:48:00.000000000,0 days 21:36:00.000000000,0 days 23:44:00.000000000,0 days 18:00:00.000000000,0 days 23:55:00.000000000,0 days 18:05:00.000000000,0 days 23:44:00.000000000,,0 days 23:48:00.000000000,0 days 18:04:00.000000000,0 days 23:44:00.000000000,0 days 18:00:00.000000000,9.0,262.0,4.0,0.0,3.0,28.0,16.0,290.0
ad5083ca-82c9-435b-9776-03837a5aed8c,9.0,,0.0,,0.0,,9.0,,0 days 23:59:00.000000000,,,,,,0 days 23:59:00.000000000,,0 days 23:59:00.000000000,,,,,,0 days 23:59:00.000000000,,9.0,,0.0,,0.0,,9.0,,9.0,,0.0,,0.0,,9.0,,0.0,,1.0,,9.0,,0.0,,0.0,,0.0,,0.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,0 days 23:51:00.000000000,,,,,,0 days 23:51:00.000000000,,0 days 23:51:00.000000000,,,,,,0 days 23:51:00.000000000,,9.0,,0.0,,0.0,,9.0,
ad6f1e0f-32ef-4b74-9c04-876609ba1e55,40.0,,0.0,,2.0,,42.0,,0 days 00:00:00.000000000,,,,0 days 23:21:00.000000000,,0 days 00:00:00.000000000,,0 days 00:00:00.000000000,,,,0 days 23:21:00.000000000,,0 days 00:00:00.000000000,,40.0,,0.0,,2.0,,42.0,,40.0,,0.0,,2.0,,42.0,,60.0,,1.0,,40.0,,0.0,,0.0,,1.0,,2.0,,102.0,,1.0,,0.952381,,1.0,,1.0,,1.0,,0 days 23:21:00.000000000,,,,0 days 23:19:00.000000000,,0 days 23:19:00.000000000,,0 days 23:21:00.000000000,,,,0 days 23:19:00.000000000,,0 days 23:19:00.000000000,,40.0,,0.0,,2.0,,42.0,
afeb5dcc-28b1-4088-9942-3e24bc05508d,30.0,13.0,0.0,1.0,1.0,2.0,192.0,91.0,0 days 00:00:00.000000000,0 days 00:00:00.000000000,,0 days 23:56:00.000000000,0 days 22:23:00.000000000,0 days 23:12:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 22:20:00.000000000,0 days 23:00:00.000000000,,0 days 23:03:00.000000000,0 days 22:09:00.000000000,0 days 23:02:00.000000000,0 days 00:00:00.000000000,0 days 23:00:00.000000000,67.0,54.0,0.0,3.0,3.0,6.0,192.0,181.0,2.0,1.0,0.0,1.0,1.0,1.0,192.0,1.0,0.0,61.0,6.0,11.0,183.0,153.0,0.0,5.0,0.0,9.0,6.0,10.0,9.0,20.0,192.0,243.0,1.0,2.0,0.953125,0.840659,1.0,0.950549,1.0,1.0,1.0,1.0,0 days 23:20:00.000000000,0 days 23:07:00.000000000,,0 days 23:53:00.000000000,0 days 22:20:00.000000000,0 days 23:56:00.000000000,0 days 22:08:00.000000000,0 days 00:00:00.000000000,0 days 22:18:00.000000000,0 days 00:00:00.000000000,,0 days 23:02:00.000000000,0 days 22:08:00.000000000,0 days 23:01:00.000000000,0 days 22:08:00.000000000,0 days 00:00:00.000000000,183.0,153.0,0.0,9.0,9.0,20.0,192.0,182.0
b24dc8d4-e952-4d4a-bbd8-0841ea7d87ee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,304.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b36df7c0-cf05-42de-9ed6-704c2f02e3da,9.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0 days 23:00:00.000000000,,,,0 days 23:34:00.000000000,,0 days 23:00:00.000000000,,0 days 23:33:00.000000000,,,,0 days 23:34:00.000000000,,0 days 23:00:00.000000000,,17.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,61.0,122.0,3.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,92.0,122.0,1.0,0.0,0.935484,,1.0,,1.0,,1.0,,0 days 23:43:00.000000000,,,,0 days 23:33:00.000000000,,0 days 00:00:00.000000000,,0 days 00:00:00.000000000,,,,0 days 23:33:00.000000000,,0 days 00:00:00.000000000,,29.0,0.0,0.0,0.0,2.0,0.0,31.0,0.0
b771f307-fb8e-49e2-a533-2b4145073203,1.0,30.0,0.0,1.0,0.0,2.0,1.0,65.0,0 days 00:00:00.000000000,0 days 23:49:00.000000000,,0 days 22:57:00.000000000,,0 days 22:59:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,,0 days 22:57:00.000000000,,0 days 22:59:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,1.0,50.0,0.0,1.0,0.0,2.0,1.0,65.0,1.0,10.0,0.0,1.0,0.0,2.0,1.0,65.0,61.0,182.0,1.0,2.0,1.0,60.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,62.0,247.0,1.0,1.0,1.0,0.923077,1.0,0.984615,,1.0,,1.0,0 days 00:00:00.000000000,0 days 22:59:00.000000000,,0 days 22:56:00.000000000,,0 days 22:57:00.000000000,0 days 00:00:00.000000000,0 days 22:56:00.000000000,0 days 00:00:00.000000000,0 days 23:51:00.000000000,,0 days 22:56:00.000000000,,0 days 22:57:00.000000000,0 days 00:00:00.000000000,0 days 22:56:00.000000000,1.0,60.0,0.0,1.0,0.0,4.0,1.0,65.0
b8484a00-842a-4aa3-a008-07dc9580bb3a,,42.0,,0.0,,1.0,,85.0,,0 days 23:28:00.000000000,,,,0 days 23:26:00.000000000,,0 days 00:00:00.000000000,,0 days 23:25:00.000000000,,,,0 days 23:26:00.000000000,,0 days 23:00:00.000000000,,100.0,,0.0,,1.0,,133.0,,2.0,,0.0,,1.0,,37.0,,62.0,,4.0,,168.0,,0.0,,0.0,,2.0,,2.0,,232.0,,2.0,,0.988235,,1.0,,1.0,,1.0,,0 days 22:28:00.000000000,,,,0 days 23:25:00.000000000,,0 days 22:28:00.000000000,,0 days 23:23:00.000000000,,,,0 days 23:25:00.000000000,,0 days 23:23:00.000000000,,168.0,,0.0,,2.0,,170.0
b9c40632-ca4b-4b45-8f61-99e146c671b6,,1.0,,0.0,,0.0,,1.0,,0 days 00:00:00.000000000,,,,,,0 days 00:00:00.000000000,,0 days 00:00:00.000000000,,,,,,0 days 00:00:00.000000000,,1.0,,0.0,,0.0,,1.0,,1.0,,0.0,,0.0,,1.0,,2.0,,1.0,,1.0,,0.0,,0.0,,0.0,,0.0,,3.0,,1.0,,1.0,,1.0,,1.0,,1.0,,0 days 00:00:00.000000000,,,,,,0 days 00:00:00.000000000,,0 days 00:00:00.000000000,,,,,,0 days 00:00:00.000000000,,1.0,,0.0,,0.0,,1.0
bb3effb0-4439-4ace-b82e-0c779734431a,14.0,14.0,2.0,2.0,1.0,1.0,196.0,35.0,0 days 23:37:00.000000000,0 days 23:00:00.000000000,0 days 23:12:00.000000000,0 days 23:35:00.000000000,0 days 23:49:00.000000000,0 days 23:31:00.000000000,0 days 23:59:00.000000000,0 days 23:00:00.000000000,0 days 22:52:00.000000000,0 days 23:00:00.000000000,0 days 22:55:00.000000000,0 days 23:06:00.000000000,0 days 23:47:00.000000000,0 days 23:07:00.000000000,0 days 00:00:00.000000000,0 days 23:00:00.000000000,99.0,46.0,5.0,4.0,3.0,3.0,246.0,89.0,1.0,1.0,1.0,1.0,1.0,1.0,146.0,1.0,1.0,362.0,22.0,6.0,318.0,85.0,19.0,4.0,41.0,9.0,22.0,6.0,33.0,11.0,393.0,467.0,2.0,3.0,0.811224,0.809524,0.895408,0.914286,1.0,1.0,1.0,1.0,0 days 23:34:00.000000000,0 days 23:15:00.000000000,0 days 23:07:00.000000000,0 days 23:31:00.000000000,0 days 23:46:00.000000000,0 days 23:28:00.000000000,0 days 23:19:00.000000000,0 days 23:28:00.000000000,0 days 22:51:00.000000000,0 days 00:00:00.000000000,0 days 22:54:00.000000000,0 days 23:05:00.000000000,0 days 23:46:00.000000000,0 days 23:06:00.000000000,0 days 23:46:00.000000000,0 days 00:00:00.000000000,318.0,85.0,41.0,9.0,33.0,11.0,392.0,105.0
bedd078a-f665-46f2-bdc5-ab3535a4708e,8.0,17.0,4.0,2.0,1.0,2.0,64.0,140.0,0 days 23:42:00.000000000,0 days 23:56:00.000000000,0 days 22:42:00.000000000,0 days 23:17:00.000000000,0 days 23:38:00.000000000,0 days 23:21:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 23:00:00.000000000,0 days 23:12:00.000000000,0 days 22:59:00.000000000,0 days 23:26:00.000000000,0 days 22:43:00.000000000,0 days 23:30:00.000000000,0 days 23:00:00.000000000,0 days 00:00:00.000000000,24.0,98.0,5.0,5.0,3.0,8.0,128.0,231.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,49.0,60.0,1.0,12.0,14.0,103.0,247.0,3.0,3.0,12.0,7.0,10.0,13.0,14.0,26.0,189.0,281.0,2.0,2.0,0.79845,0.882143,0.906977,0.975,1.0,1.0,1.0,1.0,0 days 23:38:00.000000000,0 days 22:18:00.000000000,0 days 22:37:00.000000000,0 days 23:12:00.000000000,0 days 23:35:00.000000000,0 days 23:13:00.000000000,0 days 00:00:00.000000000,0 days 23:14:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 22:56:00.000000000,0 days 23:25:00.000000000,0 days 22:42:00.000000000,0 days 23:29:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,103.0,247.0,12.0,7.0,14.0,26.0,129.0,280.0
c180cf15-e68a-4136-9b03-c33220dc5738,22.0,31.0,1.0,2.0,3.0,1.0,141.0,160.0,0 days 22:52:00.000000000,0 days 22:16:00.000000000,0 days 23:36:00.000000000,0 days 23:40:00.000000000,0 days 22:40:00.000000000,0 days 23:52:00.000000000,0 days 23:00:00.000000000,0 days 23:00:00.000000000,0 days 23:43:00.000000000,0 days 23:26:00.000000000,0 days 23:36:00.000000000,0 days 23:31:00.000000000,0 days 23:24:00.000000000,0 days 23:44:00.000000000,0 days 23:59:00.000000000,0 days 00:00:00.000000000,54.0,179.0,1.0,4.0,10.0,6.0,257.0,394.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,35.0,60.0,245.0,11.0,19.0,250.0,599.0,1.0,5.0,1.0,10.0,10.0,18.0,31.0,32.0,342.0,886.0,2.0,4.0,0.886525,0.934477,0.996454,0.984399,1.0,1.0,1.0,1.0,0 days 23:07:00.000000000,0 days 19:17:00.000000000,0 days 23:35:00.000000000,0 days 23:36:00.000000000,0 days 22:30:00.000000000,0 days 23:46:00.000000000,0 days 22:30:00.000000000,0 days 23:30:00.000000000,0 days 23:42:00.000000000,0 days 23:25:00.000000000,0 days 23:35:00.000000000,0 days 23:30:00.000000000,0 days 23:23:00.000000000,0 days 23:43:00.000000000,0 days 23:35:00.000000000,0 days 23:25:00.000000000,250.0,599.0,1.0,10.0,31.0,32.0,282.0,641.0
c24ab734-cf32-40d2-a0d5-25c363984387,0.0,21.0,2.0,1.0,0.0,11.0,2.0,1082.0,,0 days 23:29:00.000000000,0 days 23:00:00.000000000,0 days 18:00:00.000000000,,0 days 00:00:00.000000000,0 days 23:00:00.000000000,0 days 23:59:00.000000000,,0 days 19:21:00.000000000,0 days 23:00:00.000000000,0 days 18:00:00.000000000,,0 days 18:54:00.000000000,0 days 23:00:00.000000000,0 days 23:59:00.000000000,0.0,93.0,2.0,1.0,0.0,45.0,2.0,1082.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1082.0,61.0,61.0,0.0,33.0,0.0,694.0,1.0,1.0,2.0,1.0,0.0,33.0,0.0,387.0,63.0,1143.0,1.0,1.0,0.0,0.641405,0.0,0.999076,1.0,1.0,1.0,1.0,,0 days 21:56:00.000000000,0 days 23:59:00.000000000,0 days 00:00:00.000000000,,0 days 23:15:00.000000000,0 days 23:59:00.000000000,0 days 18:00:00.000000000,,0 days 19:20:00.000000000,0 days 23:59:00.000000000,0 days 00:00:00.000000000,,0 days 18:53:00.000000000,0 days 23:59:00.000000000,0 days 18:00:00.000000000,0.0,694.0,2.0,1.0,0.0,387.0,2.0,1082.0
c3371eb6-e365-456e-b90a-b3f7fdcdfc26,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,122.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,122.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,
cb952516-48ff-4504-a9e6-080161ee7f8d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,121.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccb6e01b-3dc3-4f63-b1dc-f028fce9463f,,71.0,,0.0,,1.0,,360.0,,0 days 22:53:00.000000000,,,,0 days 18:44:00.000000000,,0 days 23:00:00.000000000,,0 days 18:57:00.000000000,,,,0 days 18:44:00.000000000,,0 days 23:00:00.000000000,,194.0,,0.0,,1.0,,360.0,,13.0,,0.0,,1.0,,360.0,,306.0,,5.0,,356.0,,0.0,,0.0,,4.0,,4.0,,666.0,,1.0,,0.988889,,1.0,,1.0,,1.0,,0 days 19:39:00.000000000,,,,0 days 18:43:00.000000000,,0 days 18:00:00.000000000,,0 days 18:44:00.000000000,,,,0 days 18:43:00.000000000,,0 days 18:00:00.000000000,,356.0,,0.0,,4.0,,360.0
cd031b30-d6b4-479f-877f-7a8467135ea4,3.0,2.0,4.0,0.0,1.0,0.0,8.0,2.0,0 days 23:59:00.000000000,0 days 00:00:00.000000000,0 days 23:56:00.000000000,,0 days 23:57:00.000000000,,0 days 23:59:00.000000000,0 days 00:00:00.000000000,0 days 23:59:00.000000000,0 days 00:00:00.000000000,0 days 23:56:00.000000000,,0 days 23:57:00.000000000,,0 days 23:59:00.000000000,0 days 00:00:00.000000000,3.0,2.0,4.0,0.0,1.0,0.0,8.0,2.0,3.0,2.0,4.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,8.0,2.0,1.0,1.0,0.375,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0 days 23:57:00.000000000,0 days 00:00:00.000000000,0 days 23:52:00.000000000,,0 days 23:56:00.000000000,,0 days 23:52:00.000000000,0 days 00:00:00.000000000,0 days 23:57:00.000000000,0 days 00:00:00.000000000,0 days 23:52:00.000000000,,0 days 23:56:00.000000000,,0 days 23:52:00.000000000,0 days 00:00:00.000000000,3.0,2.0,4.0,0.0,1.0,0.0,8.0,2.0
cd20f78a-3ab7-4bb5-b400-e4af17ddef1f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,123.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cf5aaf0c-8b7b-4781-9109-cd32e2b8588e,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0 days 00:00:00.000000000,,,,,,0 days 00:00:00.000000000,,0 days 00:00:00.000000000,,,,,,0 days 00:00:00.000000000,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,1.0,0.0,1.0,,1.0,,,,,,0 days 00:00:00.000000000,,,,,,0 days 00:00:00.000000000,,0 days 00:00:00.000000000,,,,,,0 days 00:00:00.000000000,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0a1ab1f-7d61-4071-a0e5-21d31dcbf7d4,106.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0 days 00:00:00.000000000,,,,,,0 days 00:00:00.000000000,,0 days 00:00:00.000000000,,,,,,0 days 00:00:00.000000000,,106.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,63.0,365.0,1.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,365.0,1.0,0.0,1.0,,1.0,,1.0,,1.0,,0 days 22:14:00.000000000,,,,,,0 days 22:14:00.000000000,,0 days 22:14:00.000000000,,,,,,0 days 22:14:00.000000000,,106.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0
d1ac58f8-4334-4249-ad23-1746fed138b1,,1.0,,0.0,,0.0,,1.0,,0 days 00:00:00.000000000,,,,,,0 days 00:00:00.000000000,,0 days 00:00:00.000000000,,,,,,0 days 00:00:00.000000000,,1.0,,0.0,,0.0,,1.0,,1.0,,0.0,,0.0,,1.0,,0.0,,1.0,,1.0,,0.0,,0.0,,0.0,,0.0,,1.0,,1.0,,1.0,,1.0,,,,,,0 days 00:00:00.000000000,,,,,,0 days 00:00:00.000000000,,0 days 00:00:00.000000000,,,,,,0 days 00:00:00.000000000,,1.0,,0.0,,0.0,,1.0
